prompt_idx,step,timestep,FAI
0,0,981,7.426962852478027
0,1,961,7.440451145172119
0,2,961,7.442906856536865
0,3,941,7.506916046142578
0,4,921,7.550004959106445
0,5,901,7.585578918457031
0,6,881,7.624069690704346
0,7,861,7.655698776245117
0,8,841,7.671609401702881
0,9,821,7.668385028839111
0,10,801,7.653124809265137
0,11,781,7.624577045440674
0,12,761,7.595027923583984
0,13,741,7.558917999267578
0,14,721,7.518121719360352
0,15,701,7.483725547790527
0,16,681,7.470757007598877
0,17,661,7.432135581970215
0,18,641,7.401739597320557
0,19,621,7.4092936515808105
0,20,601,7.428824424743652
0,21,581,7.443899154663086
0,22,561,7.451014995574951
0,23,541,7.4516730308532715
0,24,521,7.452425956726074
0,25,501,7.467167854309082
0,26,481,7.488306999206543
0,27,461,7.477294921875
0,28,441,7.44825553894043
0,29,421,7.460486888885498
0,30,401,7.565650463104248
0,31,381,7.713517189025879
0,32,361,7.865403175354004
0,33,341,8.012311935424805
0,34,321,8.193441390991211
0,35,301,8.394702911376953
0,36,281,8.544110298156738
0,37,261,8.638591766357422
0,38,241,8.707101821899414
0,39,221,8.7630615234375
0,40,201,8.80522632598877
0,41,181,8.828388214111328
0,42,161,8.835351943969727
0,43,141,8.830029487609863
0,44,121,8.826339721679688
0,45,101,8.83080005645752
0,46,81,8.848743438720703
0,47,61,8.876565933227539
0,48,41,8.915472030639648
0,49,21,8.953207015991211
0,50,1,8.790760040283203
1,0,981,17.916051864624023
1,1,961,8.257006645202637
1,2,961,8.246237754821777
1,3,941,8.273946762084961
1,4,921,8.309173583984375
1,5,901,8.351618766784668
1,6,881,8.398702621459961
1,7,861,8.432343482971191
1,8,841,8.449261665344238
1,9,821,8.435904502868652
1,10,801,8.401922225952148
1,11,781,8.34244441986084
1,12,761,8.271029472351074
1,13,741,8.195335388183594
1,14,721,8.133660316467285
1,15,701,8.099536895751953
1,16,681,8.01785659790039
1,17,661,7.867907524108887
1,18,641,7.807401657104492
1,19,621,7.808045387268066
1,20,601,7.839117050170898
1,21,581,7.8870697021484375
1,22,561,7.954190254211426
1,23,541,8.046245574951172
1,24,521,8.141805648803711
1,25,501,8.211236000061035
1,26,481,8.232487678527832
1,27,461,8.21419906616211
1,28,441,8.133804321289062
1,29,421,8.225955963134766
1,30,401,8.385087966918945
1,31,381,8.380440711975098
1,32,361,8.429056167602539
1,33,341,8.559858322143555
1,34,321,8.670082092285156
1,35,301,8.724729537963867
1,36,281,8.74616813659668
1,37,261,8.755203247070312
1,38,241,8.753701210021973
1,39,221,8.7445650100708
1,40,201,8.731643676757812
1,41,181,8.720439910888672
1,42,161,8.715620040893555
1,43,141,8.706786155700684
1,44,121,8.696529388427734
1,45,101,8.676687240600586
1,46,81,8.647290229797363
1,47,61,8.606781005859375
1,48,41,8.564282417297363
1,49,21,8.531509399414062
1,50,1,8.370397567749023
2,0,981,17.856449127197266
2,1,961,7.92164421081543
2,2,961,7.893028259277344
2,3,941,7.928435325622559
2,4,921,7.972869873046875
2,5,901,8.010248184204102
2,6,881,8.055480003356934
2,7,861,8.093902587890625
2,8,841,8.121124267578125
2,9,821,8.125787734985352
2,10,801,8.11924934387207
2,11,781,8.09482192993164
2,12,761,8.064571380615234
2,13,741,8.025809288024902
2,14,721,7.983654975891113
2,15,701,7.9382758140563965
2,16,681,7.900663375854492
2,17,661,7.8908586502075195
2,18,641,7.897992134094238
2,19,621,7.867142677307129
2,20,601,7.856522560119629
2,21,581,7.868569374084473
2,22,561,7.888003349304199
2,23,541,7.920265197753906
2,24,521,7.981395721435547
2,25,501,8.067554473876953
2,26,481,8.167940139770508
2,27,461,8.262516975402832
2,28,441,8.284019470214844
2,29,421,8.233708381652832
2,30,401,8.279809951782227
2,31,381,8.485457420349121
2,32,361,8.708112716674805
2,33,341,8.828718185424805
2,34,321,8.94157600402832
2,35,301,9.085474967956543
2,36,281,9.220453262329102
2,37,261,9.333703994750977
2,38,241,9.427337646484375
2,39,221,9.499568939208984
2,40,201,9.555500984191895
2,41,181,9.602054595947266
2,42,161,9.637910842895508
2,43,141,9.662445068359375
2,44,121,9.688460350036621
2,45,101,9.706436157226562
2,46,81,9.707019805908203
2,47,61,9.696233749389648
2,48,41,9.650790214538574
2,49,21,9.515800476074219
2,50,1,8.891928672790527
3,0,981,19.221328735351562
3,1,961,7.418161392211914
3,2,961,7.4079484939575195
3,3,941,7.505652904510498
3,4,921,7.56302547454834
3,5,901,7.612401008605957
3,6,881,7.672011375427246
