prompt_idx,sample_idx,step,timestep,logit_0,logit_1,logit_2,prob_0,prob_1,prob_2,pred_class
0,0,0,981.0,1.3869866132736206,-1.0382860898971558,-0.2417520433664322,0.7784337401390076,0.06885556876659393,0.1527106910943985,0
0,0,1,961.0,1.1470218896865845,-0.9464819431304932,-0.11330943554639816,0.7108257412910461,0.08761246502399445,0.2015617936849594,0
0,0,2,961.0,1.114995002746582,-1.0508545637130737,0.043909139931201935,0.6862058043479919,0.07867519557476044,0.23511898517608643,0
0,0,3,941.0,0.7984405159950256,-0.9605002403259277,0.2639961838722229,0.5687563419342041,0.09795531630516052,0.3332882821559906,0
0,0,4,921.0,0.8477157950401306,-1.0310382843017578,0.31867241859436035,0.5740697383880615,0.0877065658569336,0.3382236957550049,0
0,0,5,901.0,0.5225217938423157,-1.019747018814087,0.625798225402832,0.430534690618515,0.09208933264017105,0.47737595438957214,2
0,0,6,881.0,0.41598910093307495,-1.1043365001678467,0.8538201451301575,0.36127376556396484,0.07898915559053421,0.5597370862960815,2
0,0,7,861.0,0.48619478940963745,-1.3050168752670288,1.044156789779663,0.3431866466999054,0.05722912400960922,0.5995842218399048,2
0,0,8,841.0,0.08023647964000702,-1.2200769186019897,1.355912685394287,0.20603394508361816,0.0561332069337368,0.7378328442573547,2
0,0,9,821.0,0.1028362363576889,-1.3214726448059082,1.4810864925384521,0.19198915362358093,0.046206939965486526,0.7618038654327393,2
0,0,10,801.0,-0.18976500630378723,-1.405824899673462,1.8815171718597412,0.10832608491182327,0.032107383012771606,0.8595664501190186,2
0,0,11,781.0,-0.5531585216522217,-1.4111971855163574,2.2330784797668457,0.05667693167924881,0.024030614644289017,0.9192924499511719,2
0,0,12,761.0,-1.000407338142395,-1.4639872312545776,2.7432312965393066,0.022789182141423225,0.014335024170577526,0.9628758430480957,2
0,0,13,741.0,-1.18314790725708,-1.575826644897461,3.0664260387420654,0.013937132433056831,0.009410982951521873,0.9766519069671631,2
0,0,14,721.0,-1.5897133350372314,-1.7210693359375,3.6349172592163086,0.005328519735485315,0.0046726069413125515,0.9899988770484924,2
0,0,15,701.0,-2.034046173095703,-1.596671462059021,3.938995838165283,0.002530063036829233,0.003918147180229425,0.9935518503189087,2
0,0,16,681.0,-2.1364188194274902,-1.7035373449325562,4.158463954925537,0.001837107352912426,0.002832256257534027,0.9953306913375854,2
0,0,17,661.0,-2.226008176803589,-1.8227423429489136,4.394569396972656,0.0013282413128763437,0.001987985335290432,0.9966837763786316,2
0,0,18,641.0,-2.404918670654297,-1.8484063148498535,4.584105491638184,0.0009196188766509295,0.001604346209205687,0.9974760413169861,2
0,0,19,621.0,-2.4826138019561768,-1.8612487316131592,4.678144931793213,0.0007747437339276075,0.001442160690203309,0.9977831244468689,2
0,0,20,601.0,-2.6738228797912598,-1.9578701257705688,4.991361618041992,0.0004682015278376639,0.0009580037440173328,0.9985737800598145,2
0,0,21,581.0,-2.7553513050079346,-1.9508495330810547,5.059877395629883,0.0004030163981951773,0.000900976185221225,0.9986960291862488,2
0,0,22,561.0,-2.7854714393615723,-2.320113182067871,5.523807048797607,0.0002460645919200033,0.0003918786533176899,0.9993621706962585,2
0,0,23,541.0,-2.6556556224823,-2.1670193672180176,5.217546463012695,0.00038043191307224333,0.0006201390642672777,0.9989995360374451,2
0,0,24,521.0,-2.823936700820923,-2.1670045852661133,5.379487037658691,0.00027349565061740577,0.0005275362636893988,0.9991989731788635,2
0,0,25,501.0,-2.760824203491211,-2.498162269592285,5.718225002288818,0.00020767678506672382,0.0002700604381971061,0.9995222091674805,2
0,0,26,481.0,-3.048370122909546,-2.3796162605285645,5.833555221557617,0.00013881958147976547,0.0002709487162064761,0.9995902180671692,2
0,0,27,461.0,-3.0024640560150146,-2.498298406600952,5.928911209106445,0.00013212970225140452,0.00021875440143048763,0.9996490478515625,2
0,0,28,441.0,-3.0927798748016357,-2.4407553672790527,5.955950736999512,0.00011749980330932885,0.00022553194139618427,0.9996569156646729,2
0,0,29,421.0,-3.0079336166381836,-2.509110450744629,5.956195831298828,0.00012787364539690316,0.0002105800376739353,0.9996615648269653,2
0,0,30,401.0,-3.1557250022888184,-2.8041040897369385,6.444946765899658,6.767215381842107e-05,9.618712647352368e-05,0.9998360872268677,2
0,0,31,381.0,-3.108930826187134,-2.5376458168029785,6.0829668045043945,0.00010183268022956327,0.00018029878265224397,0.9997178912162781,2
0,0,32,361.0,-3.223564386367798,-2.7305915355682373,6.424191474914551,6.455932452809066e-05,0.00010569493315415457,0.9998296499252319,2
0,0,33,341.0,-3.2579569816589355,-2.7636196613311768,6.478208541870117,5.909749597776681e-05,9.688518184702843e-05,0.999843955039978,2
0,0,34,321.0,-3.2863030433654785,-2.7796032428741455,6.514166355133057,5.541740756598301e-05,9.198203770210966e-05,0.9998525381088257,2
0,0,35,301.0,-3.163421154022217,-2.871680736541748,6.528979301452637,6.17421101196669e-05,8.265759242931381e-05,0.999855637550354,2
0,0,36,281.0,-3.255584478378296,-2.823981285095215,6.552956581115723,5.497231541085057e-05,8.464221173198894e-05,0.999860405921936,2
0,0,37,261.0,-3.324314594268799,-2.79541277885437,6.566391944885254,5.0636212108656764e-05,8.593309757998213e-05,0.9998633861541748,2
0,0,38,241.0,-3.4086084365844727,-2.8872568607330322,6.75304651260376,3.861927325488068e-05,6.504655902972445e-05,0.9998962879180908,2
0,0,39,221.0,-3.165658473968506,-2.9511802196502686,6.607842445373535,5.693342609447427e-05,7.05527127138339e-05,0.9998724460601807,2
0,0,40,201.0,-3.2858235836029053,-3.0274641513824463,6.825752258300781,4.060297578689642e-05,5.25729228684213e-05,0.9999067783355713,2
0,0,41,181.0,-3.315753698348999,-3.0318386554718018,6.837186336517334,3.895784175256267e-05,5.174845864530653e-05,0.9999092817306519,2
0,0,42,161.0,-3.417485237121582,-2.890363931655884,6.748302459716797,3.8460017094621435e-05,6.515315180877224e-05,0.9998962879180908,2
0,0,43,141.0,-3.4530861377716064,-3.108464479446411,7.085203170776367,2.650034184625838e-05,3.74040610040538e-05,0.9999361038208008,2
0,0,44,121.0,-3.3458423614501953,-3.0700523853302,6.886115550994873,3.599818955990486e-05,4.743019235320389e-05,0.9999165534973145,2
0,0,45,101.0,-3.4190311431884766,-3.012417793273926,6.908336162567139,3.272242975072004e-05,4.91400933242403e-05,0.9999181032180786,2
0,0,46,81.0,-3.293030261993408,-3.0175282955169678,6.796840190887451,4.149379310547374e-05,5.465529829962179e-05,0.9999037981033325,2
0,0,47,61.0,-3.389404535293579,-3.1852571964263916,7.087031841278076,2.8191236197017133e-05,3.457595448708162e-05,0.9999371767044067,2
0,0,48,41.0,-3.319322109222412,-3.1150999069213867,6.906520366668701,3.6219127650838345e-05,4.442534191184677e-05,0.9999192953109741,2
0,0,49,21.0,-3.5298030376434326,-3.180990695953369,7.170778751373291,2.253060301882215e-05,3.1934490834828466e-05,0.9999455213546753,2
0,0,50,1.0,-3.3768699169158936,-3.1615986824035645,7.007491111755371,3.091001053689979e-05,3.833452865364961e-05,0.999930739402771,2
1,0,0,981.0,1.7850936651229858,-0.6941536664962769,-0.8848104476928711,0.8672537207603455,0.07268131524324417,0.060065001249313354,0
1,0,1,961.0,1.6605734825134277,-0.6418160796165466,-0.8389071226119995,0.8459183573722839,0.08460837602615356,0.0694732740521431,0
1,0,2,961.0,1.2634592056274414,-0.43408405780792236,-0.689115047454834,0.7546935081481934,0.13820919394493103,0.10709726810455322,0
1,0,3,941.0,1.0404961109161377,-0.45940396189689636,-0.4246941804885864,0.6876697540283203,0.1534551978111267,0.15887510776519775,0
1,0,4,921.0,0.6655928492546082,-0.3905765116214752,-0.13994094729423523,0.5572164058685303,0.19379177689552307,0.24899181723594666,0
1,0,5,901.0,0.2132411003112793,-0.4336707592010498,0.3591412901878357,0.3730311691761017,0.19534164667129517,0.43162715435028076,2
1,0,6,881.0,-0.3590962290763855,-0.458992063999176,0.9424328804016113,0.17921647429466248,0.16217869520187378,0.6586048007011414,2
1,0,7,861.0,-0.5337502360343933,-0.43746063113212585,1.1003062725067139,0.13839492201805115,0.15238359570503235,0.7092214822769165,2
1,0,8,841.0,-0.666994035243988,-0.5710486769676208,1.4046006202697754,0.09961975365877151,0.1096513494849205,0.7907288670539856,2
1,0,9,821.0,-0.9464845657348633,-0.5441974401473999,1.6347358226776123,0.06365982443094254,0.0951867625117302,0.8411534428596497,2
1,0,10,801.0,-1.0633705854415894,-0.6746532917022705,1.8896429538726807,0.04621349275112152,0.06816893070936203,0.8856176137924194,2
1,0,11,781.0,-1.2203537225723267,-0.6334615349769592,1.9964613914489746,0.03604003041982651,0.06481405347585678,0.8991458415985107,2
1,0,12,761.0,-1.1695588827133179,-0.8614431023597717,2.22805118560791,0.03100445121526718,0.04219267889857292,0.9268028736114502,2
1,0,13,741.0,-1.2845443487167358,-0.8265135288238525,2.3194074630737305,0.02542969025671482,0.0402032695710659,0.9343670606613159,2
1,0,14,721.0,-1.6546071767807007,-0.8312262892723083,2.6566781997680664,0.01285108644515276,0.02927720546722412,0.957871675491333,2
1,0,15,701.0,-1.3898838758468628,-0.9703221321105957,2.551499605178833,0.018514718860387802,0.02816634438931942,0.9533189535140991,2
1,0,16,681.0,-1.438296914100647,-0.9781313538551331,2.636183738708496,0.016285518184304237,0.025801734998822212,0.957912802696228,2
1,0,17,661.0,-1.4191546440124512,-1.0826690196990967,2.7348248958587646,0.015131582506000996,0.021184496581554413,0.9636840224266052,2
1,0,18,641.0,-1.7293808460235596,-0.9773284196853638,2.9029927253723145,0.009444738738238811,0.020035598427057266,0.9705196619033813,2
1,0,19,621.0,-1.6631221771240234,-1.1194955110549927,2.9948222637176514,0.009247150272130966,0.015925826504826546,0.9748270511627197,2
1,0,20,601.0,-1.3425097465515137,-1.2372498512268066,2.8364064693450928,0.01483546756207943,0.016482194885611534,0.9686823487281799,2
1,0,21,581.0,-1.684592843055725,-1.1615850925445557,3.078033208847046,0.00835142657160759,0.014089646749198437,0.9775589108467102,2
1,0,22,561.0,-1.6250200271606445,-1.3397711515426636,3.209102153778076,0.00780894560739398,0.010386623442173004,0.9818044900894165,2
1,0,23,541.0,-1.356689214706421,-1.4743950366973877,3.1214396953582764,0.011116213165223598,0.009881841950118542,0.9790018796920776,2
1,0,24,521.0,-1.4711229801177979,-1.5017223358154297,3.2579591274261475,0.008683458901941776,0.008421773090958595,0.982894778251648,2
