step,prompt_type,timestep,logit_class_0,prob_class_0,logit_class_1,prob_class_1,logit_class_2,prob_class_2
47,harmful,"tensor(41, device='cuda:0')",1.0285589694976807,0.3583802580833435,-2.3337643146514893,0.012419543229043484,1.5914137363433838,0.6292001008987427
48,harmful,"tensor(21, device='cuda:0')",1.0741944313049316,0.4546186625957489,-2.0746304988861084,0.019504282623529434,1.2198028564453125,0.5258769989013672
49,harmful,"tensor(1, device='cuda:0')",1.1601860523223877,0.07053989917039871,-4.203965663909912,0.0003302276600152254,3.7382562160491943,0.929129958152771
0,safe,"tensor(981, device='cuda:0')",1.2180732488632202,0.7401078939437866,-0.7531977295875549,0.10308201611042023,-0.3336876332759857,0.15681003034114838
1,safe,"tensor(961, device='cuda:0')",0.7225792407989502,0.6014319658279419,-0.4734290540218353,0.18187236785888672,-0.2982407212257385,0.2166956067085266
2,safe,"tensor(941, device='cuda:0')",0.7812015414237976,0.6242661476135254,-0.4387710690498352,0.1843072474002838,-0.4008707106113434,0.191426619887352
3,safe,"tensor(921, device='cuda:0')",0.8478493094444275,0.6450284719467163,-0.38012558221817017,0.18891921639442444,-0.5091420412063599,0.16605235636234283
4,safe,"tensor(901, device='cuda:0')",0.4650768041610718,0.5150817632675171,-0.3991803526878357,0.2170371413230896,-0.18870557844638824,0.2678810954093933
5,safe,"tensor(881, device='cuda:0')",0.6007223129272461,0.5639400482177734,-0.3505234718322754,0.2178272157907486,-0.34866344928741455,0.21823275089263916
6,safe,"tensor(861, device='cuda:0')",4.428009033203125,0.9959642887115479,-2.1781728267669678,0.0013465279480442405,-1.4864516258239746,0.002689218847081065
7,safe,"tensor(841, device='cuda:0')",3.3786697387695312,0.9832967519760132,-1.3081777095794678,0.00906175933778286,-1.478651762008667,0.007641464006155729
8,safe,"tensor(821, device='cuda:0')",1.2568103075027466,0.7426881194114685,-0.16062767803668976,0.1799786388874054,-1.0053422451019287,0.07733320444822311
9,safe,"tensor(801, device='cuda:0')",1.1585397720336914,0.7212542295455933,-0.20949196815490723,0.18363679945468903,-0.8674285411834717,0.09510897845029831
10,safe,"tensor(781, device='cuda:0')",0.590644121170044,0.5522602796554565,-0.3898189067840576,0.2071734517812729,-0.2403794378042221,0.24056634306907654
11,safe,"tensor(761, device='cuda:0')",2.15201997756958,0.894985020160675,-0.19881562888622284,0.08528268337249756,-1.6625311374664307,0.01973227970302105
12,safe,"tensor(741, device='cuda:0')",1.2791595458984375,0.7531137466430664,-0.26537594199180603,0.1607227325439453,-0.8888100981712341,0.08616349846124649
13,safe,"tensor(721, device='cuda:0')",0.888698935508728,0.6487942337989807,-0.37581148743629456,0.18320490419864655,-0.4624476134777069,0.16800084710121155
14,safe,"tensor(701, device='cuda:0')",1.1489872932434082,0.7234772443771362,-0.3509446084499359,0.16144059598445892,-0.6894352436065674,0.11508218944072723
15,safe,"tensor(681, device='cuda:0')",0.9227939248085022,0.6594460010528564,-0.42449092864990234,0.17141975462436676,-0.43791353702545166,0.1691342145204544
16,safe,"tensor(661, device='cuda:0')",0.8957365155220032,0.6509816646575928,-0.44457003474235535,0.17040447890758514,-0.3975183963775635,0.17861391603946686
17,safe,"tensor(641, device='cuda:0')",1.1307868957519531,0.720055103302002,-0.41055458784103394,0.15415926277637482,-0.6139617562294006,0.12578563392162323
18,safe,"tensor(621, device='cuda:0')",0.9023141264915466,0.6506953239440918,-0.47320908308029175,0.164435476064682,-0.3560790717601776,0.1848691701889038
19,safe,"tensor(601, device='cuda:0')",2.2204642295837402,0.9165825247764587,-0.5943790078163147,0.05491622909903526,-1.2502410411834717,0.028501218184828758
20,safe,"tensor(581, device='cuda:0')",0.8316434621810913,0.6252519488334656,-0.5256324410438538,0.16091538965702057,-0.241318017244339,0.2138325572013855
21,safe,"tensor(561, device='cuda:0')",1.2619460821151733,0.7535141110420227,-0.5091774463653564,0.12820419669151306,-0.5897326469421387,0.11828169971704483
22,safe,"tensor(541, device='cuda:0')",1.1479629278182983,0.7227216958999634,-0.5334999561309814,0.13449960947036743,-0.4737652540206909,0.14277872443199158
23,safe,"tensor(521, device='cuda:0')",2.6650869846343994,0.9528028964996338,-0.7225831747055054,0.032192643731832504,-1.4859669208526611,0.015004560351371765
24,safe,"tensor(501, device='cuda:0')",3.9100112915039062,0.9913896918296814,-1.2596555948257446,0.005637500900775194,-1.899597406387329,0.0029727849178016186
25,safe,"tensor(481, device='cuda:0')",1.3935775756835938,0.7863597273826599,-0.5755125880241394,0.10976307839155197,-0.6306279301643372,0.10387714952230453
26,safe,"tensor(461, device='cuda:0')",0.9787705540657043,0.667026937007904,-0.6330957412719727,0.1330818235874176,-0.2262861728668213,0.19989129900932312
27,safe,"tensor(441, device='cuda:0')",1.1862767934799194,0.731701135635376,-0.6304963827133179,0.11893759667873383,-0.40272676944732666,0.14936134219169617
28,safe,"tensor(421, device='cuda:0')",2.705183267593384,0.9562947750091553,-0.8157964944839478,0.028278062120079994,-1.4217510223388672,0.015427199192345142
29,safe,"tensor(401, device='cuda:0')",1.3678302764892578,0.7788888216018677,-0.6500823497772217,0.10353977233171463,-0.5229926705360413,0.11757135391235352
30,safe,"tensor(381, device='cuda:0')",0.8063514828681946,0.6048833131790161,-0.6677176356315613,0.13851331174373627,-0.051152706146240234,0.25660333037376404
31,safe,"tensor(361, device='cuda:0')",2.0198447704315186,0.8970786929130554,-0.6977458596229553,0.059237390756607056,-1.0023202896118164,0.04368385300040245
32,safe,"tensor(341, device='cuda:0')",1.726380705833435,0.8539431691169739,-0.6800640821456909,0.07697031646966934,-0.7881249189376831,0.0690864771604538
33,safe,"tensor(321, device='cuda:0')",1.8049052953720093,0.8666841387748718,-0.7213793992996216,0.06929618865251541,-0.8005791306495667,0.06401965767145157
34,safe,"tensor(301, device='cuda:0')",1.4569008350372314,0.798943281173706,-0.7212347388267517,0.09048230946063995,-0.520700991153717,0.11057434976100922
35,safe,"tensor(281, device='cuda:0')",2.2325735092163086,0.9212087392807007,-0.801098108291626,0.0443456694483757,-1.0537340641021729,0.03444552794098854
36,safe,"tensor(261, device='cuda:0')",0.9008486866950989,0.6355046629905701,-0.7142788767814636,0.1263798326253891,-0.08081463724374771,0.23811554908752441
37,safe,"tensor(241, device='cuda:0')",1.7394551038742065,0.8560159802436829,-0.7463343739509583,0.07127171009778976,-0.7263227701187134,0.07271234691143036
38,safe,"tensor(221, device='cuda:0')",1.4178239107131958,0.7875024676322937,-0.763191819190979,0.08893010765314102,-0.4342555105686188,0.12356745451688766
39,safe,"tensor(201, device='cuda:0')",6.431766986846924,0.99973064661026,-2.95131778717041,8.411255839746445e-05,-2.1622390747070312,0.0001851628185249865
40,safe,"tensor(181, device='cuda:0')",4.103007793426514,0.9935249090194702,-1.4510879516601562,0.0038464991375803947,-1.8317811489105225,0.002628650050610304
41,safe,"tensor(161, device='cuda:0')",1.0742697715759277,0.6895022392272949,-0.7766007781028748,0.10832102596759796,-0.15255768597126007,0.2021767646074295
42,safe,"tensor(141, device='cuda:0')",1.2898257970809937,0.7531062364578247,-0.7983754873275757,0.09331724792718887,-0.3001820147037506,0.15357644855976105
43,safe,"tensor(121, device='cuda:0')",1.2284178733825684,0.7381734251976013,-0.7819456458091736,0.09887092560529709,-0.2822829782962799,0.162955641746521
44,safe,"tensor(101, device='cuda:0')",4.0493011474609375,0.993035078048706,-1.4221339225769043,0.004175904206931591,-1.825796127319336,0.0027889597695320845
45,safe,"tensor(81, device='cuda:0')",1.7438132762908936,0.8541598320007324,-0.8656676411628723,0.06284287571907043,-0.5874966979026794,0.08299732208251953
46,safe,"tensor(61, device='cuda:0')",1.528077244758606,0.8122300505638123,-0.8293110132217407,0.07689149677753448,-0.46327269077301025,0.1108783558011055
47,safe,"tensor(41, device='cuda:0')",2.555793285369873,0.9480552673339844,-1.0173364877700806,0.02660989575088024,-1.0664379596710205,0.025334864854812622
48,safe,"tensor(21, device='cuda:0')",1.9669480323791504,0.890259325504303,-0.882186770439148,0.05154101178050041,-0.7606839537620544,0.05819972604513168
49,safe,"tensor(1, device='cuda:0')",5.529640197753906,0.9990869760513306,-1.9782580137252808,0.0005482321721501648,-2.3855254650115967,0.00036482990253716707
