prompt_idx,step,timestep,FAI
0,0,981,12.57565689086914
0,1,961,12.212693214416504
0,2,961,12.168050765991211
0,3,941,12.103668212890625
0,4,921,11.494555473327637
0,5,901,11.5192232131958
0,6,881,11.714544296264648
0,7,861,11.823089599609375
0,8,841,11.965818405151367
0,9,821,12.109025955200195
0,10,801,11.982333183288574
0,11,781,11.804265975952148
0,12,761,11.846883773803711
0,13,741,11.907041549682617
0,14,721,12.038229942321777
0,15,701,12.170159339904785
0,16,681,12.290607452392578
0,17,661,12.355541229248047
0,18,641,12.367937088012695
0,19,621,12.360076904296875
0,20,601,12.337324142456055
0,21,581,12.328960418701172
0,22,561,12.312275886535645
0,23,541,12.30584716796875
0,24,521,12.301359176635742
0,25,501,12.310659408569336
0,26,481,12.331539154052734
0,27,461,12.357183456420898
0,28,441,12.390501022338867
0,29,421,12.421636581420898
0,30,401,12.436325073242188
0,31,381,12.449363708496094
0,32,361,12.441995620727539
0,33,341,12.422157287597656
0,34,321,12.394963264465332
0,35,301,12.365653991699219
0,36,281,12.321661949157715
0,37,261,12.264009475708008
0,38,241,12.191086769104004
0,39,221,12.084022521972656
0,40,201,11.968254089355469
0,41,181,11.884777069091797
0,42,161,11.809314727783203
0,43,141,11.733026504516602
0,44,121,11.653419494628906
0,45,101,11.57578182220459
0,46,81,11.487950325012207
0,47,61,11.387593269348145
0,48,41,11.25567626953125
0,49,21,11.05655288696289
0,50,1,10.477034568786621
1,0,981,12.841836929321289
1,1,961,13.311203956604004
1,2,961,13.455413818359375
1,3,941,13.611695289611816
1,4,921,13.837483406066895
1,5,901,13.560805320739746
1,6,881,13.329962730407715
1,7,861,13.115316390991211
1,8,841,12.988800048828125
1,9,821,12.927685737609863
1,10,801,12.955556869506836
1,11,781,13.082449913024902
1,12,761,13.188754081726074
1,13,741,13.222081184387207
1,14,721,13.192925453186035
1,15,701,13.129157066345215
1,16,681,13.054513931274414
1,17,661,13.000605583190918
1,18,641,12.979900360107422
1,19,621,12.987468719482422
1,20,601,12.995838165283203
1,21,581,12.996173858642578
1,22,561,12.991983413696289
1,23,541,12.989423751831055
1,24,521,12.985113143920898
1,25,501,12.989523887634277
1,26,481,12.997174263000488
1,27,461,12.996153831481934
1,28,441,12.997640609741211
1,29,421,12.991908073425293
1,30,401,12.971708297729492
1,31,381,12.932077407836914
1,32,361,12.886390686035156
1,33,341,12.846421241760254
1,34,321,12.802375793457031
1,35,301,12.750149726867676
1,36,281,12.692686080932617
1,37,261,12.634803771972656
1,38,241,12.574516296386719
1,39,221,12.513694763183594
1,40,201,12.45876407623291
1,41,181,12.4083251953125
1,42,161,12.360132217407227
1,43,141,12.311652183532715
1,44,121,12.262214660644531
1,45,101,12.20772647857666
1,46,81,12.148148536682129
1,47,61,12.093759536743164
1,48,41,12.045913696289062
1,49,21,11.960244178771973
1,50,1,11.682104110717773
2,0,981,16.522510528564453
2,1,961,16.237144470214844
2,2,961,16.027366638183594
2,3,941,15.854582786560059
2,4,921,15.793235778808594
2,5,901,15.732000350952148
2,6,881,15.789695739746094
2,7,861,15.516220092773438
2,8,841,15.466116905212402
2,9,821,15.537088394165039
2,10,801,15.610820770263672
2,11,781,15.632349014282227
2,12,761,15.642438888549805
2,13,741,15.628827095031738
2,14,721,15.62657356262207
2,15,701,15.604264259338379
2,16,681,15.590361595153809
2,17,661,15.570751190185547
2,18,641,15.528724670410156
2,19,621,15.497934341430664
2,20,601,15.429818153381348
2,21,581,15.361655235290527
2,22,561,15.291473388671875
2,23,541,15.234275817871094
2,24,521,15.179655075073242
2,25,501,15.145915985107422
2,26,481,15.131874084472656
2,27,461,15.123554229736328
2,28,441,15.118103981018066
2,29,421,15.10395622253418
2,30,401,15.068315505981445
2,31,381,15.034771919250488
2,32,361,14.995223999023438
2,33,341,14.955331802368164
2,34,321,14.919609069824219
2,35,301,14.892853736877441
2,36,281,14.863009452819824
2,37,261,14.825383186340332
2,38,241,14.775541305541992
2,39,221,14.720065116882324
2,40,201,14.66601848602295
2,41,181,14.615081787109375
2,42,161,14.565532684326172
2,43,141,14.518836975097656
2,44,121,14.47622299194336
2,45,101,14.434895515441895
2,46,81,14.39109992980957
2,47,61,14.347915649414062
2,48,41,14.29964828491211
2,49,21,14.240364074707031
2,50,1,13.799665451049805
3,0,981,13.366393089294434
3,1,961,13.392578125
3,2,961,13.581117630004883
3,3,941,13.401542663574219
3,4,921,13.267720222473145
3,5,901,13.166391372680664
3,6,881,13.387932777404785
3,7,861,13.564929008483887
3,8,841,13.284543991088867
3,9,821,12.978129386901855
3,10,801,12.674241065979004
3,11,781,12.334352493286133
3,12,761,12.029411315917969
3,13,741,11.935417175292969
3,14,721,11.90727710723877
3,15,701,11.903139114379883
3,16,681,11.901368141174316
3,17,661,12.014968872070312
3,18,641,12.106998443603516
3,19,621,12.18277359008789
3,20,601,12.254495620727539
3,21,581,12.338301658630371
3,22,561,12.427330017089844
3,23,541,12.52644157409668
3,24,521,12.613874435424805
3,25,501,12.707328796386719
3,26,481,12.803982734680176
3,27,461,12.895895004272461
3,28,441,12.983802795410156
3,29,421,13.066812515258789
3,30,401,13.137460708618164
3,31,381,13.203381538391113
3,32,361,13.262945175170898
3,33,341,13.312394142150879
3,34,321,13.356700897216797
3,35,301,13.391239166259766
3,36,281,13.412160873413086
3,37,261,13.418837547302246
3,38,241,13.401765823364258
3,39,221,13.359220504760742
3,40,201,13.291847229003906
3,41,181,13.200275421142578
3,42,161,13.090214729309082
3,43,141,12.959724426269531
3,44,121,12.820755958557129
3,45,101,12.672181129455566
3,46,81,12.511455535888672
3,47,61,12.341625213623047
3,48,41,12.175843238830566
3,49,21,11.977677345275879
3,50,1,11.498991966247559
4,0,981,14.634345054626465
4,1,961,14.634420394897461
4,2,961,15.735879898071289
4,3,941,15.510028839111328
4,4,921,15.451303482055664
4,5,901,15.377337455749512
4,6,881,15.829473495483398
4,7,861,17.125577926635742
4,8,841,15.442792892456055
4,9,821,15.186470031738281
4,10,801,14.921487808227539
4,11,781,14.223112106323242
4,12,761,13.575809478759766
4,13,741,13.048615455627441
4,14,721,12.550374984741211
4,15,701,12.234718322753906
4,16,681,12.112813949584961
4,17,661,12.049612998962402
4,18,641,11.98714542388916
4,19,621,11.949315071105957
4,20,601,11.922799110412598
4,21,581,11.938692092895508
4,22,561,11.975259780883789
4,23,541,12.036049842834473
4,24,521,12.096162796020508
4,25,501,12.171966552734375
4,26,481,12.242668151855469
4,27,461,12.302453994750977
4,28,441,12.34699821472168
4,29,421,12.380647659301758
4,30,401,12.399169921875
4,31,381,12.413270950317383
4,32,361,12.41887092590332
4,33,341,12.413896560668945
4,34,321,12.405380249023438
4,35,301,12.390395164489746
4,36,281,12.367310523986816
4,37,261,12.336679458618164
4,38,241,12.29566764831543
4,39,221,12.248880386352539
4,40,201,12.1963472366333
4,41,181,12.139185905456543
4,42,161,12.072792053222656
4,43,141,12.001672744750977
4,44,121,11.929320335388184
4,45,101,11.849082946777344
4,46,81,11.761602401733398
4,47,61,11.669721603393555
4,48,41,11.572151184082031
4,49,21,11.455622673034668
4,50,1,11.12765884399414
5,0,981,16.27157211303711
5,1,961,15.610204696655273
5,2,961,14.317302703857422
5,3,941,13.22116756439209
5,4,921,13.362397193908691
5,5,901,13.83910846710205
5,6,881,13.840316772460938
5,7,861,14.33784294128418
5,8,841,14.62150764465332
5,9,821,14.207685470581055
5,10,801,14.330577850341797
5,11,781,14.453377723693848
5,12,761,14.271595001220703
5,13,741,14.29293441772461
5,14,721,14.366144180297852
5,15,701,14.43107795715332
5,16,681,14.480903625488281
5,17,661,14.531927108764648
5,18,641,14.584096908569336
5,19,621,14.652532577514648
5,20,601,14.705479621887207
5,21,581,14.750911712646484
5,22,561,14.783964157104492
5,23,541,14.817413330078125
5,24,521,14.833242416381836
5,25,501,14.852523803710938
5,26,481,14.870589256286621
5,27,461,14.88149642944336
5,28,441,14.885576248168945
5,29,421,14.888002395629883
5,30,401,14.887574195861816
5,31,381,14.904446601867676
5,32,361,14.925348281860352
5,33,341,14.953583717346191
5,34,321,14.984643936157227
5,35,301,15.01856803894043
5,36,281,15.05968189239502
5,37,261,15.118276596069336
5,38,241,15.176935195922852
5,39,221,15.226463317871094
5,40,201,15.260422706604004
5,41,181,15.287220001220703
5,42,161,15.245203018188477
5,43,141,15.18400764465332
5,44,121,15.120573043823242
5,45,101,15.069206237792969
5,46,81,15.003349304199219
5,47,61,14.932260513305664
5,48,41,14.850728988647461
5,49,21,14.752923965454102
5,50,1,14.488805770874023
6,0,981,16.603618621826172
6,1,961,16.87039566040039
6,2,961,16.108783721923828
6,3,941,13.965620040893555
6,4,921,13.75886344909668
6,5,901,13.464576721191406
6,6,881,13.295267105102539
6,7,861,13.339096069335938
6,8,841,13.485069274902344
6,9,821,13.73111629486084
6,10,801,14.034138679504395
6,11,781,14.23202896118164
6,12,761,14.380444526672363
6,13,741,14.487188339233398
6,14,721,14.608044624328613
6,15,701,14.698028564453125
6,16,681,14.801506042480469
6,17,661,14.904400825500488
6,18,641,14.990188598632812
6,19,621,15.087471961975098
6,20,601,15.149116516113281
6,21,581,15.187760353088379
6,22,561,15.183496475219727
6,23,541,15.158292770385742
6,24,521,15.10169792175293
6,25,501,15.036195755004883
6,26,481,14.957765579223633
6,27,461,14.86338996887207
6,28,441,14.76279354095459
6,29,421,14.677663803100586
6,30,401,14.617583274841309
6,31,381,14.573118209838867
6,32,361,14.5311861038208
6,33,341,14.467798233032227
6,34,321,14.381488800048828
6,35,301,14.283029556274414
