prompt_idx,sample_idx,step,timestep,logit_0,logit_1,logit_2,prob_0,prob_1,prob_2,pred_class
12,0,2,961.0,-1.1146963834762573,0.9282880425453186,0.0882386788725853,0.0830325335264206,0.6404793858528137,0.2764880657196045,1
12,0,3,941.0,-1.9785207509994507,2.6197917461395264,-0.81324303150177,0.009659654460847378,0.9593636989593506,0.03097669966518879,1
12,0,4,921.0,-1.8564527034759521,3.2543585300445557,-1.5308265686035156,0.0059456671588122845,0.9858201742172241,0.008234141394495964,1
12,0,5,901.0,-1.8909921646118164,3.407175302505493,-1.6306869983673096,0.004943953361362219,0.988642156124115,0.00641391659155488,1
13,0,0,981.0,0.3768285810947418,-0.483708918094635,0.07014850527048111,0.4632158875465393,0.19591006636619568,0.3408740758895874,0
13,0,1,961.0,0.10666677355766296,-0.360029935836792,0.2158304750919342,0.36464208364486694,0.22865620255470276,0.4067016839981079,2
13,0,2,961.0,-1.7085283994674683,1.979623556137085,-0.5040974617004395,0.022570425644516945,0.9021603465080261,0.07526921480894089,1
13,0,3,941.0,-1.6466761827468872,4.0718488693237305,-2.639861583709717,0.0032698342110961676,0.9955190420150757,0.0012111300602555275,1
13,0,4,921.0,-1.4882065057754517,4.368367671966553,-3.069242000579834,0.0028511930722743273,0.9965621829032898,0.0005866668070666492,1
13,0,5,901.0,-1.4838324785232544,4.153076648712158,-2.8558802604675293,0.003548016306012869,0.9955522418022156,0.000899731123354286,1
14,0,0,981.0,2.189195394515991,-1.8661243915557861,-0.01757105439901352,0.8870077729225159,0.015371790155768394,0.09762048721313477,0
14,0,1,961.0,2.2555036544799805,-1.948043704032898,0.025387108325958252,0.8909015655517578,0.013312273658812046,0.09578607231378555,0
14,0,2,961.0,-2.3398590087890625,1.0415992736816406,1.1424498558044434,0.015886031091213226,0.46726590394973755,0.516848087310791,2
14,0,3,941.0,-2.998659372329712,3.2852771282196045,-0.492049902677536,0.0018209717236459255,0.9758478999137878,0.022331085056066513,1
14,0,4,921.0,-2.639310598373413,4.140097618103027,-1.6846256256103516,0.0011323154903948307,0.9959261417388916,0.002941588871181011,1
14,0,5,901.0,-2.6334235668182373,4.1117024421691895,-1.6540861129760742,0.0011715518776327372,0.9957089424133301,0.00311948056332767,1
15,0,0,981.0,1.8114067316055298,-1.4730948209762573,-0.098227359354496,0.8434591889381409,0.03159535303711891,0.12494547665119171,0
15,0,1,961.0,1.6543998718261719,-1.4838006496429443,0.09082724153995514,0.7982454895973206,0.03461252525448799,0.16714197397232056,0
15,0,2,961.0,-1.460659146308899,1.0247753858566284,0.3232435882091522,0.052744340151548386,0.633266270160675,0.31398940086364746,1
15,0,3,941.0,-1.621777892112732,3.688755989074707,-2.272648572921753,0.00490244384855032,0.9925405383110046,0.0025570725556463003,1
15,0,4,921.0,-1.6561099290847778,4.513000965118408,-3.059633493423462,0.0020876529160887003,0.9973993301391602,0.0005129979690536857,1
15,0,5,901.0,-1.6088651418685913,4.511913299560547,-3.094524383544922,0.0021908427588641644,0.9973132014274597,0.0004959040088579059,1
16,0,0,981.0,2.347930908203125,-0.9491072297096252,-1.1461400985717773,0.936882734298706,0.03465770557522774,0.028459645807743073,0
16,0,1,961.0,2.3201756477355957,-0.9144091010093689,-1.1322522163391113,0.9336674213409424,0.03676460310816765,0.029567992314696312,0
16,0,2,961.0,-1.2253555059432983,1.2927124500274658,-0.24014781415462494,0.06217756122350693,0.7712880969047546,0.16653436422348022,1
16,0,3,941.0,-2.391035795211792,2.765194892883301,-0.6384241580963135,0.005546960514038801,0.9624489545822144,0.032004036009311676,1
16,0,4,921.0,-2.529338836669922,3.4366841316223145,-1.1827600002288818,0.0025329538621008396,0.9877297282218933,0.00973731279373169,1
16,0,5,901.0,-2.560415744781494,3.9033992290496826,-1.630401849746704,0.001550296088680625,0.9945204854011536,0.0039292932488024235,1
17,0,0,981.0,0.8919578194618225,-0.7438262104988098,-0.0573628805577755,0.6321898102760315,0.1231503114104271,0.244659885764122,0
17,0,1,961.0,0.6264761686325073,-0.7961156368255615,0.25572800636291504,0.5177842974662781,0.12483176589012146,0.3573839068412781,0
17,0,2,961.0,-0.3051884174346924,0.6483216285705566,-0.39523375034332275,0.22179386019706726,0.5755110383033752,0.20269513130187988,1
17,0,3,941.0,-0.8997852802276611,2.3916661739349365,-1.626251220703125,0.03525413200259209,0.9476964473724365,0.017049426212906837,1
17,0,4,921.0,-1.0274134874343872,2.9941132068634033,-2.1318886280059814,0.01750773936510086,0.9766904711723328,0.005801798310130835,1
17,0,5,901.0,-1.2082583904266357,3.2501614093780518,-2.224994421005249,0.011400855146348476,0.9844746589660645,0.004124531056731939,1
18,0,0,981.0,0.9926242232322693,-0.6483368277549744,-0.3132936358451843,0.6827255487442017,0.13230791687965393,0.184966579079628,0
18,0,1,961.0,1.1744800806045532,-0.7532172799110413,-0.3574564456939697,0.7344303131103516,0.10684698820114136,0.15872269868850708,0
18,0,2,961.0,-1.3579342365264893,0.5358994603157043,0.6009867191314697,0.06785887479782104,0.45090827345848083,0.48123282194137573,2
18,0,3,941.0,-2.6436219215393066,2.174745798110962,0.1081654503941536,0.007120804395526648,0.8812917470932007,0.11158743500709534,1
18,0,4,921.0,-2.685405969619751,3.076862335205078,-0.7487665414810181,0.003067443845793605,0.9756585955619812,0.021273961290717125,1
18,0,5,901.0,-2.842785596847534,3.290357828140259,-0.7941057085990906,0.002129289321601391,0.9813523888587952,0.016518285498023033,1
19,0,0,981.0,1.822996973991394,-1.2331008911132812,-0.43503981828689575,0.868337094783783,0.04087350517511368,0.09078945219516754,0
19,0,1,961.0,1.9438886642456055,-1.277016043663025,-0.481830894947052,0.8862629532814026,0.03537866100668907,0.0783584713935852,0
19,0,2,961.0,-1.5464584827423096,0.38322123885154724,1.0468921661376953,0.0470326729118824,0.3239283263683319,0.62903892993927,2
19,0,3,941.0,-2.944648265838623,2.79990291595459,-0.17403662204742432,0.0030353458132594824,0.948495090007782,0.04846961796283722,1
19,0,4,921.0,-2.4500136375427246,3.8918232917785645,-1.7317900657653809,0.0017516533844172955,0.9946560859680176,0.0035922673996537924,1
19,0,5,901.0,-2.465756893157959,4.004201889038086,-1.8278765678405762,0.0015423776349052787,0.9955386519432068,0.002918896032497287,1
20,0,0,981.0,1.5676006078720093,-0.7361263632774353,-0.7586879134178162,0.8350427150726318,0.08340898901224136,0.08154821395874023,0
20,0,1,961.0,1.5643935203552246,-0.8111419677734375,-0.6520447134971619,0.8319735527038574,0.07734417170286179,0.09068231284618378,0
20,0,2,961.0,-0.8643253445625305,1.0022636651992798,-0.2998645603656769,0.10840458422899246,0.7009660005569458,0.19062939286231995,1
20,0,3,941.0,-1.9172183275222778,2.9245567321777344,-1.2661640644073486,0.007715360261499882,0.9774900078773499,0.014794677495956421,1
20,0,4,921.0,-2.084693670272827,3.739795446395874,-1.922478199005127,0.0029354412108659744,0.9936121106147766,0.00345241348259151,1
20,0,5,901.0,-2.374218225479126,3.875802516937256,-1.8051025867462158,0.0019201581599190831,0.9946874380111694,0.0033923510927706957,1
21,0,0,981.0,0.6221334338188171,-0.9376642107963562,0.4064999222755432,0.49598029255867004,0.10424444079399109,0.39977532625198364,0
21,0,1,961.0,0.426691472530365,-0.7761430740356445,0.4107023775577545,0.437736451625824,0.13147050142288208,0.43079307675361633,0
21,0,2,961.0,-0.6413351893424988,0.05889173597097397,0.5325049757957458,0.1600358635187149,0.3223457932472229,0.5176182985305786,2
21,0,3,941.0,-1.6706289052963257,1.3882827758789062,0.1321207880973816,0.03524767607450485,0.7509291768074036,0.21382316946983337,1
21,0,4,921.0,-1.820249080657959,2.2503180503845215,-0.5945796370506287,0.0158738661557436,0.930052638053894,0.054073456674814224,1
21,0,5,901.0,-2.104612350463867,2.796628713607788,-0.8788490295410156,0.007201324217021465,0.9682654142379761,0.02453322894871235,1
22,0,0,981.0,1.6456409692764282,-1.312387466430664,-0.09709639102220535,0.815021276473999,0.042316872626543045,0.14266179502010345,0
22,0,1,961.0,1.5981711149215698,-1.3094538450241089,-0.04112572595477104,0.800818920135498,0.04372893273830414,0.155452162027359,0
22,0,2,961.0,-1.063373327255249,0.41756394505500793,0.563305675983429,0.09538327902555466,0.4194065034389496,0.48521026968955994,2
22,0,3,941.0,-2.1452226638793945,2.990572929382324,-1.0752248764038086,0.005749939009547234,0.977486789226532,0.016763217747211456,1
22,0,4,921.0,-1.6337162256240845,3.877531051635742,-2.4244744777679443,0.0040174671448767185,0.9941605925559998,0.0018219240009784698,1
22,0,5,901.0,-1.8247368335723877,4.100567817687988,-2.505640745162964,0.002660292200744152,0.9959931373596191,0.001346530974842608,1
23,0,0,981.0,0.2953072488307953,0.1940794140100479,-0.45285564661026,0.42070505023002625,0.3802025616168976,0.19909241795539856,0
23,0,1,961.0,0.45144757628440857,0.15437711775302887,-0.5246012806892395,0.4717451333999634,0.35050272941589355,0.17775213718414307,0
23,0,2,961.0,-0.5187239050865173,1.5338746309280396,-1.0769243240356445,0.10683362185955048,0.8320321440696716,0.06113424524664879,1
23,0,3,941.0,-1.5206706523895264,3.2753524780273438,-1.9336037635803223,0.008150630630552769,0.986456036567688,0.005393327213823795,1
23,0,4,921.0,-1.765196681022644,3.756972551345825,-2.2090113162994385,0.00397111102938652,0.9934811592102051,0.002547802636399865,1
23,0,5,901.0,-1.8923510313034058,3.9795162677764893,-2.314316511154175,0.002804523566737771,0.9953563809394836,0.0018390848999843001,1
24,0,0,981.0,2.1236603260040283,-1.0626091957092285,-0.8414757251739502,0.9150141477584839,0.03781364858150482,0.04717214033007622,0
24,0,1,961.0,1.6468267440795898,-0.9621735215187073,-0.5070711374282837,0.8405910730361938,0.06187431141734123,0.09753463417291641,0
24,0,2,961.0,-2.0252389907836914,0.8746121525764465,0.9796437621116638,0.02540954202413559,0.461728036403656,0.5128624439239502,2
24,0,3,941.0,-2.644848346710205,3.1992576122283936,-0.8185118436813354,0.002837645821273327,0.9795374870300293,0.0176248736679554,1
24,0,4,921.0,-2.368227958679199,3.757110834121704,-1.6259658336639404,0.0021720235235989094,0.9932652711868286,0.004562729503959417,1
24,0,5,901.0,-2.4290475845336914,3.9997928142547607,-1.7933039665222168,0.0016068288823589683,0.9953587651252747,0.003034378634765744,1
25,0,0,981.0,0.022514767944812775,0.08860743790864944,-0.07203228026628494,0.33578336238861084,0.35872599482536316,0.305490642786026,1
25,0,1,961.0,-0.18132108449935913,-0.07394369691610336,0.3359244465827942,0.26379966735839844,0.29370251297950745,0.4424978196620941,2
25,0,2,961.0,-1.0448689460754395,2.5744800567626953,-1.5632731914520264,0.025701167061924934,0.9589945077896118,0.015304270200431347,1
25,0,3,941.0,-1.2403417825698853,4.481357097625732,-3.3605220317840576,0.0032621813006699085,0.9963462948799133,0.00039149439544416964,1
25,0,4,921.0,-1.1624335050582886,4.801098823547363,-3.7608718872070312,0.0025637333746999502,0.9972455501556396,0.00019071527640335262,1
25,0,5,901.0,-1.4061583280563354,4.816181182861328,-3.5612988471984863,0.0019802111200988293,0.9977903366088867,0.00022948069090489298,1
26,0,0,981.0,0.690737247467041,-1.1371500492095947,0.540143609046936,0.49481678009033203,0.07954319566488266,0.4256399869918823,0
26,0,1,961.0,0.40474534034729004,-1.1841413974761963,0.8848685622215271,0.3545563220977783,0.07238364964723587,0.5730599761009216,2
26,0,2,961.0,-0.41633525490760803,-0.6761914491653442,1.12003493309021,0.15579110383987427,0.12014023959636688,0.7240686416625977,2
26,0,3,941.0,-0.7848625183105469,0.7466574907302856,-0.08838368952274323,0.1310293823480606,0.6060373187065125,0.26293331384658813,1
26,0,4,921.0,-0.9207654595375061,2.2309718132019043,-1.5254526138305664,0.04012376815080643,0.9379587769508362,0.021917415782809258,1
26,0,5,901.0,-1.2976164817810059,2.9175548553466797,-1.8774683475494385,0.014437150210142136,0.9774782657623291,0.008084535598754883,1
27,0,0,981.0,0.24132981896400452,-0.06336047500371933,-0.1991540491580963,0.4199780821800232,0.3096715807914734,0.2703503370285034,0
27,0,1,961.0,0.01682443730533123,0.1666060984134674,-0.2110806554555893,0.33809134364128113,0.3927203416824341,0.2691882848739624,1
27,0,2,961.0,-1.065848469734192,1.767926573753357,-0.8604245185852051,0.051981545984745026,0.8841827511787415,0.06383569538593292,1
27,0,3,941.0,-1.599100112915039,3.035198450088501,-1.627411127090454,0.009530368261039257,0.9812053442001343,0.009264335967600346,1
27,0,4,921.0,-1.5933401584625244,3.4302005767822266,-1.9983460903167725,0.006509768310934305,0.9891483187675476,0.004341836553066969,1
27,0,5,901.0,-1.5408456325531006,3.564681053161621,-2.1845450401306152,0.006007582880556583,0.9908363819122314,0.003156056394800544,1
28,0,0,981.0,1.441758632659912,-0.3382108807563782,-0.8974334001541138,0.790483295917511,0.1333097219467163,0.07620695233345032,0
28,0,1,961.0,1.4358510971069336,-0.454147607088089,-0.7563403844833374,0.7919263243675232,0.11963790655136108,0.08843579143285751,0
28,0,2,961.0,-0.7793834805488586,1.901989221572876,-1.1696453094482422,0.06141749396920204,0.897010326385498,0.04157225042581558,1
28,0,3,941.0,-1.8266834020614624,3.7297236919403076,-2.006469249725342,0.003835438285022974,0.9929602742195129,0.0032043138053268194,1
28,0,4,921.0,-1.8645588159561157,4.044968128204346,-2.2815277576446533,0.0027013097424060106,0.9955184459686279,0.0017802744405344129,1
28,0,5,901.0,-2.071821689605713,4.289357662200928,-2.2934560775756836,0.0017219709698110819,0.9968984127044678,0.0013796573039144278,1
29,0,0,981.0,1.7491987943649292,-0.8287965655326843,-0.7181465029716492,0.8615225553512573,0.0654120147228241,0.07306547462940216,0
29,0,1,961.0,2.2944083213806152,-1.1729942560195923,-0.8464676141738892,0.9307149052619934,0.02903641201555729,0.040248677134513855,0
29,0,2,961.0,-0.4751437306404114,0.5006474852561951,-0.08812668919563293,0.1950896978378296,0.5176247954368591,0.2872854769229889,1
29,0,3,941.0,-2.182133197784424,2.7232091426849365,-0.8221133947372437,0.007147688884288073,0.9650030136108398,0.02784932777285576,1
29,0,4,921.0,-2.343440294265747,3.5858571529388428,-1.5408799648284912,0.0026376761961728334,0.9914769530296326,0.005885304883122444,1
29,0,5,901.0,-2.6910359859466553,3.515615940093994,-1.136019229888916,0.0019929339177906513,0.9885701537132263,0.00943687092512846,1
30,0,0,981.0,1.4282397031784058,-0.5027326345443726,-0.8149203062057495,0.7992776036262512,0.11590095609426498,0.0848214328289032,0
30,0,1,961.0,1.5955532789230347,-0.6197911500930786,-0.8371060490608215,0.8354784250259399,0.0911640003323555,0.07335752248764038,0
30,0,2,961.0,-0.7824230194091797,1.1325143575668335,-0.4783202111721039,0.10938618332147598,0.7423508763313293,0.14826296269893646,1
30,0,3,941.0,-1.8334472179412842,2.2831833362579346,-0.6825211644172668,0.015264078974723816,0.9364843368530273,0.04825156554579735,1
30,0,4,921.0,-1.8381843566894531,2.8288464546203613,-1.2281594276428223,0.00915567483752966,0.9739935398101807,0.01685081049799919,1
30,0,5,901.0,-1.8931704759597778,3.005204439163208,-1.367995262145996,0.0073119462467730045,0.9803254008293152,0.012362714856863022,1
31,0,0,981.0,2.3281564712524414,-0.6351993680000305,-1.4242873191833496,0.9301411509513855,0.04803743213415146,0.021821429952979088,0
31,0,1,961.0,1.8682917356491089,-0.2280893176794052,-1.423046588897705,0.8619914054870605,0.10593908280134201,0.03206954523921013,0
31,0,2,961.0,-1.4294828176498413,3.9233808517456055,-2.6867167949676514,0.004705954808741808,0.9939555525779724,0.0013385602505877614,1
31,0,3,941.0,-1.709808349609375,4.943902969360352,-3.42979097366333,0.0012872718507423997,0.9984822869300842,0.00023051090829540044,1
31,0,4,921.0,-1.5716516971588135,5.243110179901123,-3.853628158569336,0.001096128486096859,0.9987919926643372,0.00011189522047061473,1
31,0,5,901.0,-1.7217830419540405,5.248680114746094,-3.737997055053711,0.000938219134695828,0.9989368319511414,0.00012493201938923448,1
32,0,0,981.0,-0.12127619981765747,-0.01873890869319439,0.1701686680316925,0.2901630103588104,0.3214944303035736,0.3883425295352936,2
32,0,1,961.0,-0.6140571236610413,0.09930069744586945,0.5261511206626892,0.1621204912662506,0.3308607339859009,0.5070187449455261,2
32,0,2,961.0,-1.5136916637420654,1.6936917304992676,-0.2779361605644226,0.03429906815290451,0.8476786017417908,0.11802230030298233,1
32,0,3,941.0,-1.5019536018371582,3.8249547481536865,-2.5223419666290283,0.004827160853892565,0.993432879447937,0.0017399733187630773,1
32,0,4,921.0,-1.399621844291687,4.463858604431152,-3.2507567405700684,0.0028320266865193844,0.9967232346534729,0.0004447948304004967,1
32,0,5,901.0,-1.3467885255813599,4.520354270935059,-3.367609739303589,0.002821903442963958,0.9968041181564331,0.00037403349415399134,1
33,0,0,981.0,1.1402000188827515,-0.19082295894622803,-0.7443878054618835,0.7061654925346375,0.18657377362251282,0.10726065188646317,0
33,0,1,961.0,1.522324800491333,-0.4415532648563385,-0.7859950661659241,0.8066198229789734,0.11317943781614304,0.08020073175430298,0
33,0,2,961.0,-1.1422700881958008,3.974090099334717,-2.8789422512054443,0.005955801345407963,0.9929953217506409,0.0010488495463505387,1
33,0,3,941.0,-1.4551657438278198,5.112463474273682,-3.7876956462860107,0.0014029619051143527,0.9984608888626099,0.0001361573813483119,1
33,0,4,921.0,-1.521169900894165,5.127664089202881,-3.7493393421173096,0.0012936750426888466,0.9985670447349548,0.0001393617276335135,1
33,0,5,901.0,-1.5287599563598633,5.205787658691406,-3.802607774734497,0.0011875554919242859,0.9986901879310608,0.00012221781071275473,1
34,0,0,981.0,0.9689174890518188,-0.9858613014221191,0.08489055186510086,0.643206000328064,0.09107525646686554,0.2657186985015869,0
34,0,1,961.0,0.8336213231086731,-0.9869874715805054,0.21644334495067596,0.5877540707588196,0.09517333656549454,0.3170725703239441,0
